<2024-09-13 12:28:47>|| {REQUEST: uri: /asset, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.236722ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:9143, custom-value: 42}
<2024-09-13 12:28:51>|| {REQUEST: uri: /asset, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.40186ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:9143, custom-value: 42}
<2024-09-13 12:28:51>|| {REQUEST: uri: /provinsi, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.279612ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1284, custom-value: 42}
<2024-09-13 12:28:51>|| {REQUEST: uri: /tags/used, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:2.822456ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:721, custom-value: 42}
<2024-09-13 12:28:51>|| {REQUEST: uri: /provinsi/used, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:2.706306ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:180, custom-value: 42}
<2024-09-13 12:29:37>|| {REQUEST: uri: /asset/detail/11, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.996675ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:985, custom-value: 42}
<2024-09-13 12:29:37>|| {REQUEST: uri: /asset, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.724477ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:9143, custom-value: 42}
<2024-09-13 12:29:37>|| {REQUEST: uri: /file?path=uploads/asset/foto/11_storage.jpeg, status: 304, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36, Error:<nil>, Latency:27.61µs, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:0, custom-value: 42}
<2024-09-13 12:29:38>|| {REQUEST: uri: /asset, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.686119ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:9143, custom-value: 42}
<2024-09-13 12:29:38>|| {REQUEST: uri: /provinsi, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:2.858125ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1284, custom-value: 42}
<2024-09-13 12:29:38>|| {REQUEST: uri: /tags/used, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.171933ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:721, custom-value: 42}
<2024-09-13 12:29:38>|| {REQUEST: uri: /provinsi/used, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:2.932295ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:180, custom-value: 42}
<2024-09-13 12:29:42>|| {REQUEST: uri: /asset/detail/14, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.659818ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:605, custom-value: 42}
<2024-09-13 12:29:42>|| {REQUEST: uri: /asset, status: 200, ip:139.228.71.214, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.221652ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:9143, custom-value: 42}
