<2024-10-02 09:32:26>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:4.699657ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:29>|| {REQUEST: uri: /surveyor/user/2, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:4.223503ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:69, custom-value: 42}
<2024-10-02 09:32:30>|| {REQUEST: uri: /surveyor/3, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:3.729797ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:488, custom-value: 42}
<2024-10-02 09:32:31>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.790608ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:33>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:4.399241ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:33>|| {REQUEST: uri: /surveyor/2, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:6.465478ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1219, custom-value: 42}
<2024-10-02 09:32:33>|| {REQUEST: uri: /surveyor/2, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:7.017311ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1219, custom-value: 42}
<2024-10-02 09:32:34>|| {REQUEST: uri: /surveyor/user/3, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.679859ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:69, custom-value: 42}
<2024-10-02 09:32:37>|| {REQUEST: uri: /surveyor/user/3, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.926076ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:69, custom-value: 42}
<2024-10-02 09:32:37>|| {REQUEST: uri: /surveyor/2, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:6.799564ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1219, custom-value: 42}
<2024-10-02 09:32:37>|| {REQUEST: uri: /surveyor/21, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:3.310543ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:105, custom-value: 42}
<2024-10-02 09:32:40>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.699708ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:41>|| {REQUEST: uri: /surveyor/1, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:7.202779ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:2358, custom-value: 42}
<2024-10-02 09:32:42>|| {REQUEST: uri: /surveyor/user/4, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.60962ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:488, custom-value: 42}
<2024-10-02 09:32:43>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.723509ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:45>|| {REQUEST: uri: /surveyor/user/5, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.862767ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:69, custom-value: 42}
